Date,Open,High,Low,Close,BuyWeightingRule,SellWeightingRule,P2L_Ratio,P2L_RatioPositive,P2L_RatioNegative,P2L_RatioNeutral,RangeVariance
2016-04-06,0.092956,0.353093,-0.279652,0.297608,3.000000,0.000000,4.846886,4.846886,0.000000,0.000000,4.448027
2016-04-07,0.115592,0.373462,-0.672009,-0.451451,4.000000,0.000000,4.049852,4.049852,0.000000,0.000000,4.270587
2016-04-08,0.220941,0.696942,0.202457,0.442265,3.000000,0.000000,11.337822,11.337822,0.000000,0.000000,4.300746
2016-04-11,-0.137854,0.669491,-0.503910,0.313554,3.000000,0.000000,11.201210,11.201210,0.000000,0.000000,3.876570
2016-04-12,0.182951,0.474069,-0.353116,0.425296,3.000000,0.000000,1.382092,1.382092,0.000000,0.000000,3.357996
2016-04-13,0.745505,1.412592,0.704349,1.412592,1.000000,0.000000,0.361115,0.361115,0.000000,1.000000,3.344277
2016-04-14,0.086786,0.388005,-0.053259,0.362313,1.000000,0.000000,0.276936,0.276936,0.000000,1.000000,3.386738
2016-04-15,-0.160939,-0.127679,-0.396446,-0.227559,1.000000,0.000000,1.106828,1.106828,0.000000,0.000000,3.432270
2016-04-18,-0.650661,0.531476,-0.721318,0.379451,0.000000,0.000000,-0.487474,0.000000,0.487474,1.000000,3.428404
2016-04-19,0.267069,1.341450,0.162589,1.227865,0.000000,0.000000,-1.774503,0.000000,1.774503,0.000000,3.417152
2016-04-20,-0.203080,0.497612,-0.249796,0.394068,0.000000,10.000000,-10.987231,0.000000,10.987231,0.000000,3.442614
2016-04-21,0.201471,0.299608,-0.447637,0.081493,0.000000,10.000000,-10.911541,0.000000,10.911541,0.000000,3.226724
2016-04-22,-0.333649,-0.073390,-0.632394,-0.354916,0.000000,10.000000,-10.835488,0.000000,10.835488,0.000000,3.145972
2016-04-25,0.032440,0.147667,-0.801400,-0.452796,0.000000,10.000000,-10.799977,0.000000,10.799977,0.000000,3.092256
2016-04-26,0.370780,0.515085,-0.457949,-0.197008,0.000000,10.000000,-10.733344,0.000000,10.733344,0.000000,2.848308
2016-04-27,0.137416,0.372098,-0.228072,0.235207,0.000000,1.000000,-2.396159,0.000000,2.396159,0.000000,2.877567
2016-04-28,-0.440524,0.181944,-0.988012,0.120846,0.000000,0.000000,-1.177742,0.000000,1.177742,0.000000,2.717219
2016-04-29,-0.486728,-0.392369,-1.602989,-1.602989,0.000000,0.000000,-0.376219,0.000000,0.376219,1.000000,2.887931
2016-05-02,0.301615,0.664074,0.158146,0.487088,0.000000,0.000000,0.382645,0.382645,0.000000,1.000000,3.044049
2016-05-03,-0.416328,-0.360987,-1.205894,-1.156797,2.000000,0.000000,1.482510,1.482510,0.000000,0.000000,3.044504
2016-05-04,-0.008902,0.191274,-0.668069,-0.577152,2.000000,0.000000,2.124091,2.124091,0.000000,0.000000,3.062211
2016-05-05,0.129515,0.562255,-0.137063,0.142558,2.000000,0.000000,10.875184,10.875184,0.000000,0.000000,3.089115
2016-05-06,-0.277553,0.392818,-0.686020,0.108044,2.000000,0.000000,1.172090,1.172090,0.000000,0.000000,2.943562
2016-05-09,0.356878,1.196297,0.052771,0.665921,1.000000,0.000000,0.111848,0.111848,0.000000,1.000000,2.944821
2016-05-10,0.467801,0.767763,0.085556,0.394389,1.000000,0.000000,0.293642,0.293642,0.000000,1.000000,2.967171
2016-05-11,0.063547,0.065460,-0.608230,-0.447384,1.000000,0.000000,1.592275,1.592275,0.000000,0.000000,2.995658
2016-05-12,-0.458136,0.624881,-0.833418,-0.687630,2.000000,0.000000,10.855714,10.855714,0.000000,0.000000,2.983483
2016-05-13,-0.392230,0.686706,-0.548969,0.529154,1.000000,0.000000,0.405384,0.405384,0.000000,1.000000,3.531267
2016-05-17,0.371711,0.741268,-0.616652,-0.364847,1.000000,0.000000,0.579933,0.579933,0.000000,1.000000,4.265254
2016-05-18,-0.374170,0.337671,-0.471652,0.319372,0.000000,0.000000,0.634224,0.634224,0.000000,1.000000,4.293732
2016-05-19,-0.569834,-0.258537,-1.010484,-0.878325,1.000000,0.000000,0.059635,0.059635,0.000000,1.000000,4.681552
2016-05-20,0.493384,0.750823,0.339395,0.717551,0.000000,0.000000,0.126403,0.126403,0.000000,1.000000,4.716344
2016-05-23,-0.145049,0.328017,-0.613872,-0.434031,1.000000,0.000000,0.442635,0.442635,0.000000,1.000000,4.734396
2016-05-24,-0.245232,1.331449,-0.387454,1.216380,0.000000,0.000000,-1.431010,0.000000,1.431010,0.000000,4.683542
2016-05-25,0.486291,0.993087,0.414583,0.835721,0.000000,0.000000,-2.134281,0.000000,2.134281,0.000000,4.694543
2016-05-26,0.049236,0.460630,0.010688,0.383761,0.000000,1.000000,-2.769483,0.000000,2.769483,0.000000,4.750798
2016-05-27,-0.087880,0.154682,-0.182469,0.080753,0.000000,2.000000,-4.681660,0.000000,4.681660,0.000000,5.887805
2016-05-30,0.045379,0.332052,0.000131,0.299040,0.000000,10.000000,-11.477066,0.000000,11.477066,0.000000,6.038338
2016-05-31,0.145678,0.203547,-0.572371,-0.448242,0.000000,1.000000,-4.529729,0.000000,4.529729,0.000000,5.953201
2016-06-01,-0.130290,0.137602,-0.669075,-0.380556,0.000000,1.000000,-3.327919,0.000000,3.327919,0.000000,5.994811
2016-06-02,-0.034910,0.248554,-0.316975,0.023714,0.000000,1.000000,-2.523610,0.000000,2.523610,0.000000,6.061285
2016-06-03,0.189121,0.477723,-1.068551,-0.669661,0.000000,0.000000,-2.037834,0.000000,2.037834,0.000000,6.025011
2016-06-06,0.012186,0.304300,-0.069246,0.118659,0.000000,1.000000,-3.760670,0.000000,3.760670,0.000000,6.110561
2016-06-07,0.501184,1.277826,0.414553,1.111962,0.000000,10.000000,-11.399307,0.000000,11.399307,0.000000,6.105887
2016-06-08,-0.276412,-0.143003,-0.739787,-0.474110,0.000000,10.000000,-11.306341,0.000000,11.306341,0.000000,6.155452
2016-06-09,-0.214023,-0.196994,-1.098067,-0.842685,0.000000,0.000000,-1.280318,0.000000,1.280318,0.000000,6.166263
2016-06-10,-0.417920,-0.406200,-1.756534,-1.655603,0.000000,0.000000,-0.062710,0.000000,0.062710,1.000000,6.108084
2016-06-13,-0.782722,-0.522889,-1.166969,-1.166969,1.000000,0.000000,0.565519,0.565519,0.000000,1.000000,6.112914
2016-06-14,-0.421728,-0.247878,-1.015408,-0.936235,2.000000,0.000000,0.435321,0.435321,0.000000,1.000000,6.135810
2016-06-15,0.474040,0.984985,0.323473,0.590343,1.000000,0.000000,1.072699,1.072699,0.000000,0.000000,6.161056
2016-06-16,-0.850647,-0.163892,-1.171017,-0.378845,2.000000,0.000000,0.335403,0.335403,0.000000,1.000000,6.167154
2016-06-17,0.469956,1.032769,0.184651,0.539602,1.000000,0.000000,-0.855072,0.000000,0.855072,0.000000,6.186034
2016-06-20,1.368747,2.280101,1.368747,2.064453,0.000000,0.000000,-1.383718,0.000000,1.383718,0.000000,6.064142
2016-06-21,-0.120376,0.589647,-0.211357,0.354384,0.000000,1.000000,-2.822539,0.000000,2.822539,0.000000,6.106759
2016-06-22,0.464587,0.901441,0.188920,0.372740,0.000000,10.000000,-11.302639,0.000000,11.302639,0.000000,6.140196
2016-06-23,0.324584,1.703288,0.213781,1.174147,0.000000,0.000000,11.419576,11.419576,0.000000,0.000000,5.299153
2016-06-24,-4.922476,-2.592604,-4.977860,-3.379497,1.000000,0.000000,11.260933,11.260933,0.000000,0.000000,4.855775
2016-06-27,-0.180250,0.143877,-1.536686,-1.292291,4.000000,0.000000,2.428026,2.428026,0.000000,0.000000,4.669464
2016-06-28,0.819759,1.234696,0.651244,0.771799,3.000000,0.000000,1.421180,1.421180,0.000000,0.000000,4.688120
2016-06-29,0.470011,0.822057,0.251202,0.702351,2.000000,0.000000,1.548211,1.548211,0.000000,0.000000,5.066192
2016-06-30,-0.192682,0.347503,-0.411855,0.282857,1.000000,0.000000,0.628149,0.628149,0.000000,1.000000,5.221688
2016-07-01,0.266887,0.537516,-0.095526,0.408434,1.000000,0.000000,0.402037,0.402037,0.000000,1.000000,5.250984
2016-07-04,0.090617,0.138281,-0.315389,-0.281989,1.000000,0.000000,1.325612,1.325612,0.000000,0.000000,5.682175
2016-07-05,-0.222628,-0.208523,-0.848914,-0.740747,4.000000,0.000000,11.487685,11.487685,0.000000,0.000000,5.682776
2016-07-06,-0.340100,-0.008275,-0.936260,-0.652639,4.000000,0.000000,3.508112,3.508112,0.000000,0.000000,5.251417
2016-07-07,0.264733,0.555154,0.108972,0.187678,4.000000,0.000000,11.473395,11.473395,0.000000,0.000000,5.287300
2016-07-08,-0.109653,0.978291,-0.122649,0.869959,4.000000,0.000000,11.057811,11.057811,0.000000,0.000000,3.775660
2016-07-11,0.471588,0.869128,0.247875,0.834517,3.000000,0.000000,10.932624,10.932624,0.000000,0.000000,3.127446
2016-07-12,0.069161,0.733044,0.031345,0.531873,3.000000,0.000000,10.830708,10.830708,0.000000,0.000000,3.844077
2016-07-13,-0.091058,0.155886,-0.184178,-0.137578,3.000000,0.000000,2.758323,2.758323,0.000000,0.000000,3.903727
2016-07-14,0.526389,0.738008,0.221793,0.566800,3.000000,0.000000,3.154879,3.154879,0.000000,0.000000,4.084702
2016-07-15,-0.154286,0.126563,-0.337708,-0.005817,3.000000,0.000000,2.325837,2.325837,0.000000,0.000000,4.121219
2016-07-18,0.052795,0.406516,-0.239648,-0.016411,3.000000,0.000000,11.204142,11.204142,0.000000,0.000000,4.442945
2016-07-19,-0.104818,-0.053582,-0.604687,-0.354990,4.000000,0.000000,11.145536,11.145536,0.000000,0.000000,4.123359
2016-07-20,0.315619,0.712490,0.044825,0.692251,3.000000,0.000000,2.640387,2.640387,0.000000,0.000000,3.719942
2016-07-21,0.238320,0.239436,-0.231620,0.063385,3.000000,0.000000,11.024741,11.024741,0.000000,0.000000,3.754599
2016-07-22,-0.144478,0.140712,-0.466203,-0.049190,3.000000,0.000000,3.417012,3.417012,0.000000,0.000000,3.688211
2016-07-25,0.046609,0.702128,-0.133924,0.305784,3.000000,0.000000,2.313377,2.313377,0.000000,0.000000,3.708874
2016-07-26,0.008984,0.488266,-0.305223,0.313317,2.000000,0.000000,0.793438,0.793438,0.000000,0.000000,3.734620
2016-07-27,0.433988,0.680637,0.329645,0.467317,2.000000,0.000000,0.949313,0.949313,0.000000,0.000000,3.768525
2016-07-28,-0.064031,0.414583,-0.366772,-0.296689,2.000000,0.000000,0.811900,0.811900,0.000000,0.000000,3.797087
2016-07-29,0.312243,0.546911,0.084307,0.425733,1.000000,0.000000,0.456118,0.456118,0.000000,1.000000,3.840873
2016-08-01,0.589740,0.808615,-0.399064,-0.046327,1.000000,0.000000,1.509291,1.509291,0.000000,0.000000,3.842049
2016-08-02,-0.010949,0.000797,-1.337818,-1.235862,3.000000,0.000000,10.992562,10.992562,0.000000,0.000000,3.835026
2016-08-03,0.040195,0.311079,-0.359667,0.179593,3.000000,0.000000,10.831498,10.831498,0.000000,0.000000,3.381781
2016-08-04,0.467904,0.783408,0.085299,0.403392,3.000000,0.000000,10.791122,10.791122,0.000000,0.000000,3.220066
2016-08-05,0.109269,1.065583,-0.081632,1.013783,2.000000,0.000000,10.342226,10.342226,0.000000,0.000000,2.198726
2016-08-08,0.304255,0.842307,0.273820,0.491990,2.000000,0.000000,10.237958,10.237958,0.000000,0.000000,2.047350
2016-08-09,0.045586,1.965197,0.010446,1.903606,0.000000,0.000000,-1.122212,0.000000,1.122212,0.000000,1.983194
2016-08-10,-0.117302,0.112533,-0.423679,-0.307995,0.000000,0.000000,-1.248325,0.000000,1.248325,0.000000,2.007186
2016-08-11,0.276181,0.692323,-0.116477,0.692323,0.000000,1.000000,-2.815932,0.000000,2.815932,0.000000,2.023452
2016-08-12,-0.188399,-0.059414,-0.440603,-0.226067,0.000000,10.000000,-10.073378,0.000000,10.073378,0.000000,2.051278
2016-08-15,0.044896,0.698927,-0.010220,0.202705,0.000000,0.000000,-2.021606,0.000000,2.021606,0.000000,2.763992
2016-08-16,-0.577917,-0.017058,-0.833352,-0.498747,0.000000,0.000000,-1.120321,0.000000,1.120321,0.000000,2.786248
2016-08-17,0.141839,0.159351,-1.272633,-1.101310,1.000000,0.000000,-0.777188,0.000000,0.777188,0.000000,2.783648
2016-08-18,0.601827,0.699591,0.090181,0.521622,0.000000,0.000000,-0.417451,0.000000,0.417451,1.000000,2.811353
2016-08-19,0.080786,0.119435,-0.887604,-0.464670,0.000000,0.000000,0.294250,0.294250,0.000000,1.000000,3.044342
2016-08-22,-0.119119,0.860967,-0.776250,-0.384822,1.000000,0.000000,-0.192437,0.000000,0.192437,1.000000,3.029201
2016-08-23,0.372932,1.017882,0.168201,0.756064,0.000000,0.000000,-0.119998,0.000000,0.119998,1.000000,3.042871
2016-08-24,-0.467756,0.456769,-0.588819,0.227966,0.000000,0.000000,-0.125536,0.000000,0.125536,1.000000,3.054456
2016-08-25,-0.347046,-0.347046,-1.138417,-0.698277,0.000000,0.000000,0.159421,0.159421,0.000000,1.000000,3.060743
2016-08-26,-0.127642,0.613020,-0.334600,0.427285,0.000000,0.000000,0.448110,0.448110,0.000000,1.000000,3.075378
2016-08-29,-0.624360,-0.156884,-1.086327,-0.322483,0.000000,0.000000,-0.906571,0.000000,0.906571,0.000000,3.083631
2016-08-30,0.336702,1.095528,0.334956,0.860962,0.000000,0.000000,-1.208371,0.000000,1.208371,0.000000,3.092470
2016-08-31,-0.233557,0.070312,-0.507595,-0.498010,0.000000,0.000000,-0.511404,0.000000,0.511404,1.000000,3.126881
2016-09-01,0.221157,0.624006,-0.749140,-0.435610,0.000000,0.000000,-0.353104,0.000000,0.353104,1.000000,3.119992
2016-09-02,0.269604,1.180416,-0.129651,1.107668,0.000000,10.000000,-10.725177,0.000000,10.725177,0.000000,3.550385
2016-09-05,0.213407,0.425836,-0.092369,-0.087326,0.000000,2.000000,-5.384819,0.000000,5.384819,0.000000,3.592495
2016-09-06,0.264218,0.568313,-0.119615,0.120665,0.000000,10.000000,-10.707860,0.000000,10.707860,0.000000,3.627499
2016-09-07,0.156762,0.705801,-0.217878,0.523375,0.000000,10.000000,-10.658898,0.000000,10.658898,0.000000,3.648379
2016-09-08,-0.024133,0.209546,-1.396903,-0.593295,0.000000,0.000000,-2.095441,0.000000,2.095441,0.000000,3.165879
2016-09-09,-0.248223,-0.026912,-1.008155,-0.755110,0.000000,0.000000,0.867915,0.867915,0.000000,0.000000,3.176350
2016-09-12,-1.339454,-0.982412,-1.902221,-0.983321,1.000000,0.000000,-0.065918,0.000000,0.065918,1.000000,3.133187
2016-09-13,0.353660,0.518903,-0.337246,-0.311394,1.000000,0.000000,0.345178,0.345178,0.000000,1.000000,3.148622
2016-09-14,0.169219,0.455607,-0.120522,-0.058542,1.000000,0.000000,0.766121,0.766121,0.000000,0.000000,3.180884
2016-09-15,-0.124427,0.481820,-0.291713,0.374118,1.000000,0.000000,0.948923,0.948923,0.000000,0.000000,3.201780
2016-09-16,-0.192218,-0.027928,-1.180034,-1.082429,2.000000,0.000000,0.886329,0.886329,0.000000,0.000000,3.198593
2016-09-19,0.534548,0.767076,0.366857,0.708620,1.000000,0.000000,0.512774,0.512774,0.000000,1.000000,3.220735
2016-09-20,0.005955,0.677269,-0.016549,0.147032,1.000000,0.000000,-0.343210,0.000000,0.343210,1.000000,3.247402
2016-09-21,0.753483,1.038660,0.245061,0.313163,1.000000,0.000000,-0.937855,0.000000,0.937855,0.000000,3.526068
2016-09-22,0.577908,1.894260,0.572762,1.674335,0.000000,0.000000,-2.041549,0.000000,2.041549,0.000000,3.477532
2016-09-23,-0.084253,0.010382,-0.455733,-0.340270,0.000000,0.000000,0.069521,0.069521,0.000000,1.000000,3.971255
2016-09-26,-0.500164,-0.460866,-1.681676,-1.625373,2.000000,0.000000,1.036369,1.036369,0.000000,0.000000,3.977954
2016-09-27,0.395630,0.426350,-0.877935,-0.221024,2.000000,0.000000,0.502384,0.502384,0.000000,1.000000,3.963191
2016-09-28,0.429697,1.046602,0.371394,0.512756,1.000000,0.000000,0.226899,0.226899,0.000000,1.000000,3.965185
2016-09-29,0.710572,0.907594,-0.451209,-0.217291,1.000000,0.000000,10.909600,10.909600,0.000000,0.000000,3.943480
2016-09-30,-1.035663,0.789831,-1.354499,0.662672,1.000000,0.000000,0.941572,0.941572,0.000000,0.000000,2.895323
2016-10-04,-0.110427,0.830202,-0.114830,0.664349,0.000000,0.000000,0.708310,0.708310,0.000000,0.000000,2.899129
2016-10-05,-0.505990,0.017049,-0.801126,-0.203806,1.000000,0.000000,-0.155452,0.000000,0.155452,1.000000,2.909453
2016-10-06,0.334733,0.334733,-0.290894,-0.102691,1.000000,0.000000,0.383380,0.383380,0.000000,1.000000,3.073162
2016-10-07,-0.119044,0.064103,-0.644455,-0.485533,1.000000,0.000000,0.228183,0.228183,0.000000,1.000000,3.790296
2016-10-10,0.031602,0.911651,-0.220195,0.817570,0.000000,0.000000,-0.643118,0.000000,0.643118,1.000000,3.779992
2016-10-11,-0.148880,0.439313,-0.356187,-0.301882,0.000000,0.000000,-0.259310,0.000000,0.259310,1.000000,3.798246
2016-10-12,-0.028786,0.173996,-0.479464,-0.350651,0.000000,0.000000,0.584177,0.584177,0.000000,1.000000,4.061130
2016-10-13,-0.612128,-0.580414,-1.094948,-0.685873,1.000000,0.000000,0.141289,0.141289,0.000000,1.000000,4.054437
2016-10-14,0.220085,1.230578,0.216478,1.017032,0.000000,0.000000,-0.329232,0.000000,0.329232,1.000000,4.034282
2016-10-17,-0.223485,0.020792,-0.557936,-0.480977,0.000000,0.000000,-0.573980,0.000000,0.573980,1.000000,4.069183
2016-10-18,0.348988,0.948636,0.247509,0.789532,0.000000,0.000000,-1.018191,0.000000,1.018191,0.000000,4.072562
2016-10-19,-0.028214,0.251663,-0.271279,0.087435,0.000000,0.000000,-1.221037,0.000000,1.221037,0.000000,4.111438
2016-10-20,0.123653,0.632924,-0.325240,0.343230,0.000000,0.000000,-1.979392,0.000000,1.979392,0.000000,4.113125
2016-10-21,0.059957,0.235816,-0.190914,0.061408,0.000000,1.000000,-3.423364,0.000000,3.423364,0.000000,4.162325
2016-10-24,0.214712,0.708476,0.214712,0.326797,0.000000,10.000000,-10.918152,0.000000,10.918152,0.000000,4.187684
2016-10-25,0.170908,0.453504,-0.155436,-0.026306,0.000000,1.000000,-2.355248,0.000000,2.355248,0.000000,4.059844
2016-10-26,-0.216673,-0.136037,-0.871293,-0.331945,0.000000,0.000000,-2.240227,0.000000,2.240227,0.000000,4.075420
2016-10-27,-0.125960,0.445262,-0.378178,0.052311,0.000000,0.000000,-1.299464,0.000000,1.299464,0.000000,4.095356
2016-10-28,-0.595337,-0.006672,-0.968248,-0.151497,0.000000,0.000000,-1.763341,0.000000,1.763341,0.000000,4.105917
2016-10-31,-0.302794,-0.068194,-0.499139,-0.251630,0.000000,0.000000,-1.365536,0.000000,1.365536,0.000000,4.155389
2016-11-01,0.464144,0.513917,-1.245099,-1.089909,0.000000,0.000000,0.344209,0.344209,0.000000,1.000000,4.115548
2016-11-02,-0.643103,-0.507618,-1.229231,-1.207991,2.000000,0.000000,0.927133,0.927133,0.000000,0.000000,4.112583
2016-11-03,-0.228223,0.280987,-0.353685,-0.353685,3.000000,0.000000,1.941753,1.941753,0.000000,0.000000,4.151621
2016-11-04,-0.345573,-0.310085,-0.890043,-0.524134,3.000000,0.000000,0.419933,0.419933,0.000000,1.000000,4.172486
2016-11-07,1.182836,1.545199,0.953034,1.545199,1.000000,0.000000,0.149175,0.149175,0.000000,1.000000,4.146327
2016-11-08,-0.059255,0.231975,-0.335883,0.202312,1.000000,0.000000,10.912112,10.912112,0.000000,0.000000,4.190702
2016-11-09,-2.087158,1.140938,-2.135578,1.137187,1.000000,0.000000,0.056398,0.056398,0.000000,1.000000,3.753674
2016-11-10,0.438136,1.012437,-0.479326,-0.108727,2.000000,0.000000,0.500469,0.500469,0.000000,1.000000,5.022174
2016-11-11,0.510276,0.591558,-0.321277,0.265309,2.000000,0.000000,0.411665,0.411665,0.000000,1.000000,5.285642
2016-11-14,0.571359,0.929155,0.063167,0.177899,1.000000,0.000000,0.553476,0.553476,0.000000,1.000000,5.300794
2016-11-15,0.193038,0.387072,-0.195031,0.293740,1.000000,0.000000,0.746586,0.746586,0.000000,0.000000,5.795381
2016-11-16,-0.061476,0.002306,-0.872345,-0.497891,2.000000,0.000000,1.121522,1.121522,0.000000,0.000000,5.817705
2016-11-17,-0.168535,0.164951,-0.426896,0.155346,2.000000,0.000000,0.746454,0.746454,0.000000,0.000000,6.439181
2016-11-18,0.351901,0.372731,-0.258862,-0.149123,3.000000,0.000000,1.149176,1.149176,0.000000,0.000000,6.918730
2016-11-21,0.235440,0.440905,-0.489485,0.145043,2.000000,0.000000,0.757489,0.757489,0.000000,0.000000,6.936724
2016-11-22,0.427892,0.583814,0.160726,0.202988,2.000000,0.000000,1.135982,1.135982,0.000000,0.000000,7.137125
2016-11-23,0.035429,0.202526,-0.784780,-0.361385,3.000000,0.000000,1.119315,1.119315,0.000000,0.000000,7.198206
2016-11-24,0.191494,0.381343,-0.063213,0.192208,2.000000,0.000000,1.101593,1.101593,0.000000,0.000000,7.283499
2016-11-25,0.080282,0.153796,-0.293528,0.073657,2.000000,0.000000,1.505717,1.505717,0.000000,0.000000,7.372373
2016-11-28,-0.309594,-0.292165,-1.030768,-0.832729,4.000000,0.000000,1.930491,1.930491,0.000000,0.000000,7.382988
2016-11-29,-0.154174,0.316244,-0.326384,0.284165,3.000000,0.000000,1.495097,1.495097,0.000000,0.000000,7.444735
2016-11-30,-0.036302,0.549750,-0.111605,0.152998,3.000000,0.000000,1.966603,1.966603,0.000000,0.000000,7.506152
2016-12-01,-0.357009,-0.099758,-1.041092,-0.802963,4.000000,0.000000,11.556837,11.556837,0.000000,0.000000,7.513788
2016-12-02,-0.729251,0.084610,-0.982555,-0.154717,4.000000,0.000000,11.482771,11.482771,0.000000,0.000000,7.825183
2016-12-05,-0.137818,1.601299,-0.145327,1.263125,4.000000,0.000000,11.429142,11.429142,0.000000,0.000000,6.659295
2016-12-06,0.001231,0.734583,-0.117036,0.655356,4.000000,0.000000,11.180296,11.180296,0.000000,0.000000,5.269265
2016-12-07,0.876644,1.705439,0.786844,1.688665,4.000000,0.000000,10.973847,10.973847,0.000000,0.000000,4.421468
2016-12-08,0.393847,1.656709,0.031376,1.546911,3.000000,0.000000,10.688268,10.688268,0.000000,0.000000,3.359794
2016-12-09,-0.075512,0.427160,-0.273271,0.197847,2.000000,0.000000,10.660373,10.660373,0.000000,0.000000,3.388177
2016-12-12,-0.043706,0.078941,-0.518182,-0.112579,3.000000,0.000000,10.604877,10.604877,0.000000,0.000000,3.079410
2016-12-13,0.036979,0.913949,0.011854,0.783030,2.000000,0.000000,10.467694,10.467694,0.000000,0.000000,3.172601
2016-12-14,-0.258353,-0.027570,-0.422962,-0.340787,3.000000,0.000000,10.402549,10.402549,0.000000,0.000000,2.991226
2016-12-15,0.185221,1.187517,0.185221,1.014654,2.000000,0.000000,10.058653,10.058653,0.000000,0.000000,2.357265
2016-12-16,0.018648,0.709259,-0.077030,0.313195,2.000000,0.000000,9.972968,9.972968,0.000000,0.000000,2.210542
2016-12-19,-0.172513,0.195921,-0.206275,0.195921,1.000000,0.000000,4.112092,4.112092,0.000000,0.000000,2.063276
2016-12-20,-0.099185,0.394811,-0.171827,0.330953,1.000000,0.000000,1.489163,1.489163,0.000000,0.000000,2.085487
2016-12-21,-0.177526,0.137761,-0.222481,0.035482,1.000000,0.000000,1.755576,1.755576,0.000000,0.000000,2.115646
2016-12-22,-0.221992,0.065235,-0.365292,-0.114892,1.000000,0.000000,1.501560,1.501560,0.000000,0.000000,2.143692
2016-12-23,0.192723,0.219621,-0.425650,-0.056272,1.000000,0.000000,1.146486,1.146486,0.000000,0.000000,2.164138
2016-12-27,0.076732,0.303164,0.015577,0.214516,1.000000,0.000000,0.889286,0.889286,0.000000,0.000000,2.197657
2016-12-28,-0.027747,0.036294,-0.127694,0.027349,2.000000,0.000000,10.186312,10.186312,0.000000,0.000000,3.290826
2016-12-29,-0.637708,-0.158348,-0.703254,-0.239935,3.000000,0.000000,4.667534,4.667534,0.000000,0.000000,3.826695
2016-12-30,-0.080056,0.316597,-0.468325,0.310385,3.000000,0.000000,10.653097,10.653097,0.000000,0.000000,3.786219
2017-01-02,-0.548610,1.366724,-0.664589,1.176594,1.000000,0.000000,0.697518,0.697518,0.000000,0.000000,3.660394
2017-01-03,0.364221,0.426106,-0.404927,-0.153785,1.000000,0.000000,1.034411,1.034411,0.000000,0.000000,3.690241
2017-01-04,0.281082,0.353987,-0.586954,0.000771,1.000000,0.000000,1.561752,1.561752,0.000000,0.000000,3.714935
2017-01-05,-0.564202,0.220822,-0.568200,0.007641,1.000000,0.000000,1.282234,1.282234,0.000000,0.000000,3.751161
2017-01-06,-0.324869,0.276698,-0.504056,0.187163,1.000000,0.000000,1.117835,1.117835,0.000000,0.000000,3.791313
2017-01-09,0.104907,0.104907,-1.020597,-0.466224,2.000000,0.000000,1.125180,1.125180,0.000000,0.000000,3.815353
2017-01-10,0.257863,0.575469,-0.254514,0.258661,1.000000,0.000000,1.243360,1.243360,0.000000,0.000000,3.853488
2017-01-11,0.054584,1.405979,-0.752338,0.811180,1.000000,0.000000,1.418103,1.418103,0.000000,0.000000,3.824608
2017-01-12,-0.567133,-0.480250,-1.864673,-1.512162,3.000000,0.000000,1.103417,1.103417,0.000000,0.000000,3.804737
2017-01-13,0.685098,1.407429,0.410641,1.329135,1.000000,0.000000,1.578040,1.578040,0.000000,0.000000,3.809991
2017-01-16,-1.128271,-0.616597,-1.146601,-0.915976,2.000000,0.000000,10.520064,10.520064,0.000000,0.000000,3.828444
2017-01-17,-0.382223,0.330543,-1.491261,-0.169301,2.000000,0.000000,1.399732,1.399732,0.000000,0.000000,3.361567
2017-01-18,0.598316,0.681766,-0.117553,0.681766,2.000000,0.000000,0.786621,0.786621,0.000000,0.000000,3.390978
2017-01-19,0.279550,0.514418,-0.231589,-0.028271,2.000000,0.000000,1.453665,1.453665,0.000000,0.000000,3.422377
2017-01-20,-0.309040,0.440555,-0.550408,0.367018,1.000000,0.000000,2.166962,2.166962,0.000000,0.000000,3.440046
2017-01-23,-0.904016,-0.266820,-1.302955,-0.906376,2.000000,0.000000,1.682979,1.682979,0.000000,0.000000,3.439385
2017-01-24,0.095840,0.534066,-0.081548,0.520942,3.000000,0.000000,-0.067705,0.000000,0.067705,1.000000,4.269879
2017-01-25,0.785716,2.211973,0.706563,2.005963,0.000000,0.000000,-0.967482,0.000000,0.967482,0.000000,4.548803
2017-01-26,0.583126,0.820391,0.129237,0.401381,0.000000,0.000000,-0.733734,0.000000,0.733734,0.000000,4.574599
2017-01-27,-0.065932,-0.037690,-0.480595,-0.327841,0.000000,0.000000,0.096091,0.096091,0.000000,1.000000,4.628480
2017-01-30,-0.272964,-0.214188,-1.512433,-1.292382,1.000000,0.000000,1.086773,1.086773,0.000000,0.000000,4.600822
2017-01-31,0.098055,0.472468,-1.350764,-1.350764,4.000000,0.000000,0.873479,0.873479,0.000000,0.000000,4.541685
2017-02-01,0.977332,1.654361,0.767807,1.092385,2.000000,0.000000,1.064613,1.064613,0.000000,0.000000,4.841959
2017-02-02,-0.273744,0.144506,-0.489707,-0.276639,3.000000,0.000000,1.080496,1.080496,0.000000,0.000000,4.952465
2017-02-03,0.072278,0.602209,0.000264,0.205479,2.000000,0.000000,1.818603,1.818603,0.000000,0.000000,4.995749
2017-02-06,-0.197389,0.239121,-1.194013,-1.191827,4.000000,0.000000,10.926280,10.926280,0.000000,0.000000,4.954959
