Date,Open,High,Low,Close,BuyWeightingRule,SellWeightingRule
nan,-0.102655,0.370362,-1.072144,-0.105376,2.000000,0.000000
nan,0.380676,0.893007,0.380676,0.823276,2.000000,0.000000
nan,-0.146412,0.122317,-0.986943,-0.680301,2.000000,0.000000
nan,-0.215898,0.626269,-0.686009,0.384418,2.000000,0.000000
nan,0.506535,1.657839,0.506535,1.657839,1.000000,0.000000
nan,0.125100,1.383527,0.125100,1.285315,0.000000,1.000000
nan,0.005892,0.171577,-0.665082,-0.408402,0.000000,0.000000
nan,-0.007622,0.356100,-0.271139,-0.060118,0.000000,1.000000
nan,0.244531,0.917745,0.229230,0.370113,0.000000,0.000000
nan,-0.354992,-0.354992,-1.616645,-1.108979,1.000000,0.000000
nan,0.146693,0.404786,-0.357082,-0.183374,1.000000,0.000000
nan,-0.443105,-0.023150,-1.089902,-0.161503,2.000000,0.000000
nan,-0.376999,-0.209703,-0.988455,-0.747919,2.000000,0.000000
nan,-0.278781,-0.278388,-0.976507,-0.411284,2.000000,0.000000
nan,0.429881,0.924903,0.429881,0.905367,0.000000,0.000000
nan,0.181557,0.628545,-0.332471,0.628545,0.000000,0.000000
nan,-0.359355,-0.199172,-0.789491,-0.390152,0.000000,0.000000
nan,0.261787,1.041955,0.261787,0.852995,0.000000,1.000000
nan,0.132247,0.354653,0.046218,0.231694,0.000000,0.000000
nan,0.180212,0.281639,-0.771888,-0.665941,0.000000,0.000000
nan,0.004570,0.677690,-0.111702,0.677690,0.000000,1.000000
nan,0.127404,0.569490,-0.034827,0.091509,0.000000,0.000000
nan,-0.039867,0.332688,-1.370620,-1.116658,0.000000,0.000000
nan,-0.506713,-0.365481,-1.412108,-0.532715,0.000000,0.000000
nan,0.206068,1.359184,-0.246155,1.359184,0.000000,1.000000
nan,0.384556,0.839614,0.282211,0.485718,0.000000,10.000000
nan,0.102502,0.430437,-0.056755,0.300865,0.000000,10.000000
nan,-0.036174,-0.036174,-0.857040,-0.389213,0.000000,2.000000
nan,-0.514366,-0.371863,-1.313543,-1.313543,0.000000,10.000000
nan,0.417268,1.201674,0.417268,0.991465,0.000000,10.000000
