Date,Open,High,Low,Close,BuyWeightingRule,SellWeightingRule
nan,0.000000,2.280534,0.000000,2.008813,3.000000,0.000000
nan,0.000000,0.948176,-0.348312,0.798210,2.000000,0.000000
nan,0.000000,0.693937,-1.368711,-0.555147,2.000000,0.000000
nan,0.000000,0.000000,-1.363683,-0.076292,2.000000,0.000000
nan,0.000000,1.543789,-0.434328,1.118898,2.000000,0.000000
nan,0.000000,0.651886,-0.288165,-0.217310,2.000000,0.000000
nan,0.000000,1.711301,-0.299236,1.706635,2.000000,0.000000
nan,0.000000,1.216713,-0.455112,0.705875,2.000000,0.000000
nan,0.000000,0.292889,-0.599724,-0.520684,2.000000,0.000000
nan,0.000000,0.000000,-1.297809,-0.871383,2.000000,0.000000
nan,0.000000,0.000000,-2.139635,-1.415727,3.000000,0.000000
nan,0.000000,1.205035,-0.164331,1.127445,3.000000,0.000000
nan,0.000000,0.226205,-1.651292,-0.868632,3.000000,0.000000
nan,0.000000,2.353957,-0.271432,1.815533,2.000000,0.000000
nan,0.000000,2.536449,0.000000,2.536449,2.000000,0.000000
nan,0.000000,0.893444,-1.092947,-0.030350,2.000000,0.000000
nan,0.000000,0.355488,-0.684991,0.065027,2.000000,0.000000
nan,0.000000,0.178242,-0.547768,-0.039124,2.000000,0.000000
nan,0.000000,0.008548,-2.612729,-1.325606,3.000000,0.000000
nan,0.000000,0.407024,-0.398459,0.214227,3.000000,0.000000
nan,0.000000,1.054325,-0.315866,0.478072,3.000000,0.000000
nan,0.000000,0.169776,-1.387938,-0.441429,3.000000,0.000000
nan,0.000000,0.676524,-0.080844,0.527614,3.000000,0.000000
nan,-0.012754,0.267842,-0.807819,-0.510200,3.000000,0.000000
nan,0.000000,0.508283,-0.034165,0.478381,3.000000,0.000000
nan,0.000000,1.904513,0.000000,1.904513,2.000000,0.000000
nan,0.000000,1.107548,-0.008450,0.803183,2.000000,0.000000
nan,0.000000,0.063545,-0.741235,0.059305,2.000000,0.000000
nan,0.000000,0.000000,-1.491965,-0.994647,3.000000,0.000000
nan,0.000000,1.080385,-0.172345,1.076177,2.000000,0.000000
nan,0.004194,0.691312,-0.641025,-0.230429,2.000000,0.000000
nan,0.008380,0.670740,-0.272485,0.381483,2.000000,0.000000
nan,0.000000,0.239431,-0.562863,-0.558658,2.000000,0.000000
nan,-0.004189,0.000000,-1.360190,-0.694745,3.000000,0.000000
nan,-0.058084,1.758910,-0.112015,1.758910,0.000000,0.000000
nan,0.008248,0.870610,-0.660185,0.127910,0.000000,0.000000
nan,-0.020645,0.693828,-0.214753,0.536889,0.000000,0.000000
nan,0.000000,1.677599,0.000000,1.677599,0.000000,0.000000
nan,-0.004085,1.224318,-0.273436,1.220233,0.000000,5.000000
nan,0.004096,0.311015,-0.417406,0.196433,0.000000,5.000000
nan,-0.049108,0.085917,-0.932870,-0.515530,0.000000,2.000000
nan,0.004097,0.957813,0.000000,0.225122,0.000000,1.000000
nan,0.012134,0.194169,-1.969957,-1.941639,0.000000,0.000000
nan,-0.011802,0.000000,-3.713889,-2.726400,0.000000,0.000000
nan,0.003922,1.049360,-0.051095,0.982553,0.000000,0.000000
nan,-0.042986,0.265690,-1.312840,0.265690,0.000000,0.000000
nan,0.011726,0.816961,-0.140727,0.488614,0.000000,0.000000
nan,0.003817,2.924491,-0.507123,2.585149,0.000000,5.000000
nan,0.019120,0.688477,0.000000,0.589038,0.000000,5.000000
nan,-0.003766,0.639547,-1.986380,-1.978860,0.000000,5.000000
nan,0.011228,0.939473,-0.565182,0.213349,0.000000,1.000000
nan,-0.003698,0.166222,-2.127739,-1.625363,0.000000,0.000000
nan,-0.014763,0.324961,-0.708996,-0.136629,0.000000,0.000000
nan,-0.003618,0.315404,-2.490616,-2.490616,0.000000,0.000000
nan,-0.003537,0.000000,-3.515562,-2.282466,3.000000,0.000000
nan,0.003497,2.089623,0.000000,1.845014,3.000000,0.000000
nan,0.003470,1.778505,0.000000,0.856317,0.000000,0.000000
nan,0.000000,0.501081,-0.815569,-0.283377,0.000000,0.000000
nan,-0.070786,2.352892,-1.078682,2.352892,0.000000,0.000000
nan,-0.006669,0.129921,-2.028849,-1.958891,0.000000,0.000000
nan,0.000000,0.639053,-0.963551,-0.122512,0.000000,0.000000
nan,-0.003286,0.000000,-1.851442,-1.739831,3.000000,0.000000
nan,0.000000,0.945742,-1.710711,0.100060,3.000000,0.000000
nan,0.000000,1.325475,0.000000,0.218774,3.000000,0.000000
nan,0.022455,1.254672,0.022455,0.661028,2.000000,0.000000
nan,0.003178,1.754608,0.000000,1.206887,0.000000,0.000000
