Date,Open,High,Low,Close,BuyWeightingRule,SellWeightingRule
nan,-0.116146,0.419034,-1.213044,-0.119225,2.000000,0.000000
nan,0.428272,1.004660,0.428272,0.926210,2.000000,0.000000
nan,-0.165249,0.138054,-1.113919,-0.767827,2.000000,0.000000
nan,-0.246500,0.715036,-0.783245,0.438906,2.000000,0.000000
nan,0.593373,1.942051,0.593373,1.942051,1.000000,0.000000
nan,0.148594,1.643352,0.148594,1.526696,0.000000,1.000000
nan,0.006940,0.202092,-0.783365,-0.481035,0.000000,0.000000
nan,-0.008830,0.412498,-0.314080,-0.069639,0.000000,1.000000
nan,0.281872,1.057891,0.264235,0.426632,0.000000,0.000000
nan,-0.419047,-0.419047,-1.908356,-1.309086,1.000000,0.000000
nan,0.171211,0.472440,-0.416763,-0.214022,1.000000,0.000000
nan,-0.518181,-0.027072,-1.274566,-0.188867,2.000000,0.000000
nan,-0.439923,-0.244704,-1.153438,-0.872754,2.000000,0.000000
nan,-0.324463,-0.324005,-1.136519,-0.478678,2.000000,0.000000
nan,0.497993,1.071447,0.497993,1.048817,0.000000,0.000000
nan,0.209660,0.725837,-0.383934,0.725837,0.000000,0.000000
nan,-0.410836,-0.227705,-0.902593,-0.446044,0.000000,0.000000
nan,0.299372,1.191551,0.299372,0.975461,0.000000,1.000000
nan,0.147160,0.394646,0.051430,0.257822,0.000000,0.000000
nan,0.200748,0.313733,-0.859849,-0.741828,0.000000,0.000000
nan,0.005042,0.747614,-0.123228,0.747614,0.000000,1.000000
nan,0.138161,0.617576,-0.037767,0.099236,0.000000,0.000000
nan,-0.044487,0.371239,-1.529443,-1.246053,0.000000,0.000000
nan,-0.574458,-0.414343,-1.600898,-0.603936,0.000000,0.000000
nan,0.239202,1.577726,-0.285734,1.577726,0.000000,1.000000
nan,0.442800,0.966780,0.324954,0.559284,0.000000,10.000000
nan,0.115449,0.484805,-0.063924,0.338867,0.000000,10.000000
nan,-0.040456,-0.040456,-0.958484,-0.435282,0.000000,2.000000
nan,-0.582028,-0.420779,-1.486333,-1.486333,0.000000,10.000000
nan,0.475443,1.369209,0.475443,1.129694,0.000000,10.000000
nan,-0.140903,0.180395,-1.776464,-1.717665,0.000000,1.000000
nan,-0.006639,0.830800,-0.375769,0.830800,0.000000,10.000000
nan,-0.183226,-0.029471,-1.658031,-1.554873,0.000000,10.000000
nan,-0.359078,0.172003,-1.581892,-1.116733,0.000000,10.000000
nan,0.274334,0.558948,-2.312451,-2.312451,0.000000,0.000000
nan,-0.325629,0.725699,-0.951993,-0.177380,0.000000,0.000000
nan,0.048417,0.444076,-0.703165,-0.114679,0.000000,0.000000
nan,0.462200,1.795926,0.462200,1.611799,0.000000,0.000000
nan,-1.115102,-0.183642,-1.144765,-0.568592,0.000000,0.000000
nan,0.148917,0.326236,-1.377241,-1.242113,0.000000,0.000000
nan,-0.575054,-0.151859,-0.989905,-0.551667,0.000000,0.000000
nan,0.550952,1.537763,0.550952,1.537763,0.000000,1.000000
nan,0.397063,2.012454,0.397063,1.797582,0.000000,10.000000
nan,-0.209211,-0.209211,-2.399779,-1.804999,0.000000,0.000000
nan,-0.800277,-0.800277,-2.707815,-2.268927,0.000000,0.000000
nan,0.547565,1.907809,0.547565,1.865372,0.000000,0.000000
nan,-0.354659,0.036544,-1.417273,-1.182666,0.000000,0.000000
nan,-0.482780,-0.064350,-1.158994,-0.246002,0.000000,0.000000
nan,-0.663931,-0.663931,-2.372330,-2.335571,3.000000,0.000000
nan,-0.062214,2.888948,-0.633634,1.788536,2.000000,0.000000
nan,0.447982,0.988544,0.215696,0.303368,2.000000,0.000000
nan,0.113703,0.449003,-0.866805,0.033450,2.000000,0.000000
nan,0.233263,1.228574,0.228392,0.964749,2.000000,0.000000
nan,0.516874,0.789503,-0.011835,-0.011835,2.000000,0.000000
nan,-0.246387,0.445185,-0.453092,0.239610,2.000000,0.000000
nan,0.163763,0.431153,-0.032335,0.043877,2.000000,0.000000
nan,-0.106753,-0.106753,-1.437771,-1.322928,3.000000,0.000000
nan,-0.389250,0.506720,-0.656706,0.430410,2.000000,0.000000
nan,0.419206,1.126833,-0.032839,0.985912,2.000000,0.000000
nan,0.342146,1.252177,0.251183,0.906658,0.000000,0.000000
nan,0.064052,0.230028,-0.123587,0.026944,0.000000,0.000000
nan,-0.148693,0.582161,-0.636681,0.533101,0.000000,0.000000
nan,-0.222390,-0.101202,-1.660711,-1.660711,2.000000,0.000000
nan,0.275732,0.614625,-0.605319,0.385843,2.000000,0.000000
nan,-0.081844,0.167010,-1.880786,-1.727233,3.000000,0.000000
nan,0.057252,0.558915,-0.569594,-0.478094,4.000000,0.000000
nan,0.459856,1.279712,0.431038,1.117980,3.000000,0.000000
nan,0.010114,0.336625,-0.462084,0.245386,3.000000,0.000000
nan,-0.152500,0.797707,-0.553917,0.702389,3.000000,0.000000
nan,-0.221850,-0.221850,-1.053564,-0.506906,3.000000,0.000000
nan,-0.110257,-0.098533,-1.025091,-0.672713,3.000000,0.000000
nan,-0.136213,1.525043,-0.304023,1.449488,3.000000,0.000000
nan,0.824974,2.452370,0.824974,2.235302,2.000000,0.000000
nan,-0.360522,-0.243402,-0.772874,-0.415583,2.000000,0.000000
nan,-0.192177,0.498873,-0.274515,0.075324,2.000000,0.000000
nan,-0.123466,0.091108,-0.361720,-0.175710,2.000000,0.000000
nan,-0.267451,-0.225167,-1.030237,-0.573576,2.000000,0.000000
nan,0.235840,0.842016,0.235840,0.642729,2.000000,0.000000
nan,0.357945,0.720604,0.308392,0.446157,2.000000,0.000000
nan,0.001821,0.118958,-0.673366,-0.132236,2.000000,0.000000
nan,-0.365030,0.572039,-0.682161,0.506901,1.000000,0.000000
nan,0.227836,0.621392,0.144059,0.316156,1.000000,0.000000
nan,0.034082,0.083175,-0.327565,-0.099474,1.000000,0.000000
nan,-0.184935,0.267659,-0.392850,-0.021875,1.000000,0.000000
nan,0.054687,0.829769,0.052843,0.643041,1.000000,0.000000
nan,0.052394,0.077389,-0.392667,-0.359898,1.000000,0.000000
nan,-0.043287,0.409080,-0.246898,0.217544,1.000000,0.000000
nan,0.016044,0.156172,-0.414027,-0.092736,1.000000,0.000000
nan,0.014212,0.801805,-0.006727,0.578777,0.000000,0.000000
