Date,Open,High,Low,Close,BuyWeightingRule,SellWeightingRule
nan,0.000000,0.199211,-0.164056,0.170892,0.000000,10.000000
nan,0.000000,0.252808,-0.681993,-0.362554,0.000000,2.000000
nan,0.000000,0.123045,-0.636063,-0.453480,0.000000,1.000000
nan,0.000000,0.397226,0.000000,0.047094,0.000000,1.000000
nan,0.000000,0.262096,-0.203150,0.134732,0.000000,10.000000
nan,0.000000,0.405588,-0.071384,0.261740,0.000000,10.000000
nan,0.000000,0.000000,-1.037344,-0.731862,0.000000,1.000000
nan,0.000000,0.437796,-0.249072,-0.213960,0.000000,0.000000
nan,0.000000,0.083699,-0.591475,-0.466484,0.000000,0.000000
nan,0.000000,0.862212,-0.098411,0.862212,0.000000,10.000000
nan,0.000000,0.249814,-0.369588,-0.147151,0.000000,10.000000
nan,0.000000,0.000000,-1.099552,-0.593463,0.000000,10.000000
nan,0.000000,0.421573,-0.239084,0.250634,0.000000,10.000000
nan,0.000000,0.000000,-1.307858,-1.245363,0.000000,10.000000
nan,0.000000,0.162657,-0.270314,0.066701,0.000000,10.000000
nan,0.000000,0.448716,-1.337172,-1.277717,0.000000,0.000000
nan,0.000000,0.212319,-0.659543,-0.086960,0.000000,1.000000
nan,0.000000,0.442907,-0.401918,0.349543,0.000000,1.000000
nan,0.000000,0.227139,-1.101011,-0.664635,0.000000,0.000000
nan,0.000000,0.668988,-0.334494,-0.302051,0.000000,0.000000
nan,0.000000,0.663351,-0.110936,0.277340,0.000000,0.000000
nan,0.000000,0.629176,-0.445385,-0.262721,0.000000,0.000000
nan,0.000000,0.354441,-0.563935,-0.105313,0.000000,0.000000
nan,0.000000,0.174899,-0.892549,-0.564190,0.000000,0.000000
nan,0.000000,0.826968,-0.019338,0.826968,0.000000,0.000000
nan,0.000000,1.088186,-0.037290,0.911906,0.000000,2.000000
nan,0.000000,0.266724,-0.485370,-0.116763,0.000000,10.000000
nan,0.000000,0.562446,-0.229145,0.016202,0.000000,10.000000
nan,0.000000,0.000000,-1.086369,-0.989598,0.000000,10.000000
nan,0.000000,0.000000,-1.471699,-1.020079,0.000000,10.000000
nan,0.000000,0.000000,-1.177490,-1.177490,0.000000,0.000000
nan,0.000000,0.216359,-2.523519,-0.958452,0.000000,0.000000
nan,0.000000,1.025982,-0.308887,1.025982,0.000000,0.000000
nan,0.000000,0.000000,-1.658680,-1.595400,0.000000,0.000000
nan,0.000000,0.451692,-0.256997,-0.109029,0.000000,0.000000
nan,0.000000,0.930154,0.000000,0.930154,0.000000,0.000000
nan,0.000000,0.000000,-1.439327,-1.012683,0.000000,0.000000
nan,0.000000,0.000000,-2.319083,-2.006437,5.000000,0.000000
nan,0.000000,1.089126,0.000000,0.773527,5.000000,0.000000
nan,0.000000,1.532879,0.000000,1.497650,0.000000,0.000000
nan,0.000000,1.266053,-0.254882,1.266053,0.000000,0.000000
nan,0.000000,0.000830,-1.127988,-0.947045,0.000000,0.000000
nan,0.000000,0.000000,-0.789688,-0.214835,0.000000,0.000000
nan,0.000000,0.648898,-0.121456,0.384753,0.000000,0.000000
nan,0.000000,0.172383,-0.642361,-0.130359,0.000000,0.000000
nan,0.000000,0.000000,-1.338488,-1.309006,4.000000,0.000000
